jobId,name,submissionTime,completionTime,status,numTasks,numActiveTasks,numCompletedTasks,numSkippedTasks,numFailedTasks,numActiveStages,numCompletedStages,numSkippedStages,numFailedStages,id,user,queue,state,finalStatus,progress,trackingUI,trackingUrl,diagnostics,clusterId,applicationType,applicationTags,priority,startedTime,finishedTime,elapsedTime,amContainerLogs,amHostHttpAddress,allocatedMB,allocatedVCores,runningContainers,memorySeconds,vcoreSeconds,queueUsagePercentage,clusterUsagePercentage,preemptedResourceMB,preemptedResourceVCores,numNonAMContainerPreempted,numAMContainerPreempted,logAggregationStatus,unmanagedApplication,amNodeLabelExpression
13,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:49.507GMT,2017-10-27T09:21:49.644GMT,SUCCEEDED,4,0,4,0,0,0,2,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
12,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.917GMT,2017-10-27T09:21:49.282GMT,SUCCEEDED,4,0,4,0,0,0,2,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
11,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.757GMT,2017-10-27T09:21:48.830GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
10,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.674GMT,2017-10-27T09:21:48.737GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
9,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.616GMT,2017-10-27T09:21:48.656GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
8,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.516GMT,2017-10-27T09:21:48.588GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
7,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.456GMT,2017-10-27T09:21:48.497GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
6,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.371GMT,2017-10-27T09:21:48.434GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
5,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.304GMT,2017-10-27T09:21:48.350GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
4,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.206GMT,2017-10-27T09:21:48.279GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
3,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:48.107GMT,2017-10-27T09:21:48.182GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
2,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:47.911GMT,2017-10-27T09:21:48.053GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
1,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:47.631GMT,2017-10-27T09:21:47.876GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
0,org.apache.spark.examples.ml.KMeansExample,2017-10-27T09:21:44.017GMT,2017-10-27T09:21:47.466GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0022,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0022/,null,1509436254805,SPARK,,0,1509096082528,1509096109860,27332,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0022_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,125160,60,0.0,0.0,0,0,0,0,NOT_START,False,
0,org.apache.spark.examples.SparkPi,2017-10-27T09:12:31.381GMT,2017-10-27T09:12:33.977GMT,SUCCEEDED,10,0,10,0,0,0,1,0,0,application_1509085892079_0016,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0016/,null,1509436254805,SPARK,,0,1509095534540,1509095555459,20919,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0016_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,81126,37,0.0,0.0,0,0,0,0,NOT_START,False,
12,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:14.987GMT,2017-10-27T09:34:15.631GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
11,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:14.210GMT,2017-10-27T09:34:14.252GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
10,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:14.029GMT,2017-10-27T09:34:14.161GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
9,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:13.812GMT,2017-10-27T09:34:13.867GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
8,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:13.732GMT,2017-10-27T09:34:13.779GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
7,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:13.649GMT,2017-10-27T09:34:13.705GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
6,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:13.572GMT,2017-10-27T09:34:13.624GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
5,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:13.497GMT,2017-10-27T09:34:13.550GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
4,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:13.424GMT,2017-10-27T09:34:13.476GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
3,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:13.339GMT,2017-10-27T09:34:13.403GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
2,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:13.251GMT,2017-10-27T09:34:13.310GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
1,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:12.942GMT,2017-10-27T09:34:13.091GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
0,org.apache.spark.examples.ml.SimpleTextClassificationPipeline,2017-10-27T09:34:05.457GMT,2017-10-27T09:34:11.599GMT,SUCCEEDED,2,0,2,0,0,0,1,0,0,application_1509085892079_0028,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0028/,null,1509436254805,SPARK,,0,1509096821453,1509096856175,34722,http://hdp203.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0028_01_000001/root,hdp203.cancer.com:8042,-1,-1,-1,162732,77,0.0,0.0,0,0,0,0,NOT_START,False,
59,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:51.081GMT,2017-10-27T09:26:51.102GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
58,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:51.012GMT,2017-10-27T09:26:51.077GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
57,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:50.091GMT,2017-10-27T09:26:50.111GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
56,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:50.012GMT,2017-10-27T09:26:50.087GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
55,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:49.085GMT,2017-10-27T09:26:49.107GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
54,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:49.011GMT,2017-10-27T09:26:49.080GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
53,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:48.083GMT,2017-10-27T09:26:48.104GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
52,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:48.011GMT,2017-10-27T09:26:48.078GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
51,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:47.096GMT,2017-10-27T09:26:47.118GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
50,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:47.011GMT,2017-10-27T09:26:47.092GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
49,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:46.094GMT,2017-10-27T09:26:46.117GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
48,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:46.011GMT,2017-10-27T09:26:46.088GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
47,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:45.085GMT,2017-10-27T09:26:45.106GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
46,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:45.013GMT,2017-10-27T09:26:45.079GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
45,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:44.080GMT,2017-10-27T09:26:44.100GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
44,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:44.011GMT,2017-10-27T09:26:44.075GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
43,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:43.081GMT,2017-10-27T09:26:43.100GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
42,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:43.010GMT,2017-10-27T09:26:43.077GMT,SUCCEEDED,11,0,11,0,0,0,2,0,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
41,org.apache.spark.examples.streaming.QueueStream,2017-10-27T09:26:42.084GMT,2017-10-27T09:26:42.106GMT,SUCCEEDED,11,0,1,10,0,0,1,1,0,application_1509085892079_0027,root,hive,FINISHED,SUCCEEDED,100.0,History,http://hdp203.cancer.com:8088/proxy/application_1509085892079_0027/,null,1509436254805,SPARK,,0,1509096357715,1509096411847,54132,http://hdp204.cancer.com:8042/node/containerlogs/container_e01_1509085892079_0027_01_000001/root,hdp204.cancer.com:8042,-1,-1,-1,286577,138,0.0,0.0,0,0,0,0,NOT_START,False,
